# nspin         1
# kick mode    0
# kick strength    0.005000000000
# dim           3
# pol(1)           1.000000000000    0.000000000000    0.000000000000
# pol(2)           0.000000000000    1.000000000000    0.000000000000
# pol(3)           0.000000000000    0.000000000000    1.000000000000
# direction    1
# Equiv. axes  0
# wprime           0.000000000000    0.000000000000    1.000000000000
# kick time        0.000000000000
#%
# Number of time steps =    10000
# PropagationSpectrumDampMode   =    2
# PropagationSpectrumDampFactor =    -1.0000
# PropagationSpectrumStartTime  =     0.0000
# PropagationSpectrumEndTime    =   200.0000
# PropagationSpectrumMinEnergy  =     0.0000
# PropagationSpectrumMaxEnergy  =     0.7350
# PropagationSpectrumEnergyStep =     0.0004
#%
# Electronic sum rule       =         1.946003
# Static polarizability (from sum rule) =         6.942427 b
#%
#       Energy        sigma(1, nspin=1)   sigma(2, nspin=1)   sigma(3, nspin=1)   StrengthFunction(1)
#        [H]                [b^2]               [b^2]               [b^2]               [1/H]        
      0.46671643E+00      0.13101990E+01      0.73550313E-06      0.17468457E-03      0.90958269E+01
      0.46708393E+00      0.12912151E+01      0.73249864E-06      0.19291654E-03      0.89640348E+01
      0.46745142E+00      0.12717003E+01      0.72945698E-06      0.21156142E-03      0.88285566E+01
      0.46781891E+00      0.12516869E+01      0.72638289E-06      0.23058277E-03      0.86896170E+01
      0.46818641E+00      0.12312083E+01      0.72328110E-06      0.24994400E-03      0.85474479E+01
      0.46855390E+00      0.12102989E+01      0.72015632E-06      0.26960854E-03      0.84022882E+01
      0.46892139E+00      0.11889940E+01      0.71701328E-06      0.28953982E-03      0.82543826E+01
      0.46928889E+00      0.11673297E+01      0.71385669E-06      0.30970141E-03      0.81039817E+01
      0.46965638E+00      0.11453427E+01      0.71069126E-06      0.33005709E-03      0.79513412E+01
      0.47002387E+00      0.11230706E+01      0.70752170E-06      0.35057089E-03      0.77967210E+01
      0.47039137E+00      0.11005514E+01      0.70435270E-06      0.37120716E-03      0.76403852E+01
      0.47075886E+00      0.10778235E+01      0.70118895E-06      0.39193068E-03      0.74826007E+01
      0.47112635E+00      0.10549258E+01      0.69803513E-06      0.41270666E-03      0.73236374E+01
      0.47149384E+00      0.10318974E+01      0.69489589E-06      0.43350082E-03      0.71637669E+01
      0.47186134E+00      0.10087777E+01      0.69177590E-06      0.45427947E-03      0.70032622E+01
      0.47222883E+00      0.98560599E+00      0.68867979E-06      0.47500952E-03      0.68423969E+01
      0.47259632E+00      0.96242181E+00      0.68561218E-06      0.49565854E-03      0.66814449E+01
      0.47296382E+00      0.93926447E+00      0.68257769E-06      0.51619483E-03      0.65206790E+01
      0.47333131E+00      0.91617310E+00      0.67958089E-06      0.53658740E-03      0.63603713E+01
      0.47369880E+00      0.89318659E+00      0.67662636E-06      0.55680608E-03      0.62007914E+01
      0.47406630E+00      0.87034345E+00      0.67371863E-06      0.57682149E-03      0.60422070E+01
      0.47443379E+00      0.84768174E+00      0.67086222E-06      0.59660510E-03      0.58848820E+01
      0.47480128E+00      0.82523897E+00      0.66806160E-06      0.61612923E-03      0.57290770E+01
      0.47516878E+00      0.80305203E+00      0.66532124E-06      0.63536712E-03      0.55750481E+01
      0.47553627E+00      0.78115708E+00      0.66264555E-06      0.65429289E-03      0.54230462E+01
      0.47590376E+00      0.75958949E+00      0.66003890E-06      0.67288160E-03      0.52733170E+01
      0.47627126E+00      0.73838375E+00      0.65750561E-06      0.69110921E-03      0.51260998E+01
      0.47663875E+00      0.71757338E+00      0.65504998E-06      0.70895265E-03      0.49816275E+01
      0.47700624E+00      0.69719087E+00      0.65267622E-06      0.72638978E-03      0.48401255E+01
      0.47737374E+00      0.67726762E+00      0.65038850E-06      0.74339941E-03      0.47018118E+01
      0.47774123E+00      0.65783384E+00      0.64819091E-06      0.75996127E-03      0.45668962E+01
      0.47810872E+00      0.63891851E+00      0.64608750E-06      0.77605607E-03      0.44355799E+01
      0.47847622E+00      0.62054930E+00      0.64408220E-06      0.79166541E-03      0.43080548E+01
      0.47884371E+00      0.60275252E+00      0.64217889E-06      0.80677185E-03      0.41845038E+01
      0.47921120E+00      0.58555308E+00      0.64038133E-06      0.82135883E-03      0.40650997E+01
      0.47957870E+00      0.56897439E+00      0.63869322E-06      0.83541072E-03      0.39500051E+01
      0.47994619E+00      0.55303840E+00      0.63711812E-06      0.84891274E-03      0.38393722E+01
      0.48031368E+00      0.53776547E+00      0.63565948E-06      0.86185101E-03      0.37333426E+01
      0.48068118E+00      0.52317438E+00      0.63432065E-06      0.87421247E-03      0.36320465E+01
      0.48104867E+00      0.50928230E+00      0.63310483E-06      0.88598490E-03      0.35356032E+01
      0.48141616E+00      0.49610474E+00      0.63201509E-06      0.89715689E-03      0.34441203E+01
      0.48178366E+00      0.48365554E+00      0.63105435E-06      0.90771781E-03      0.33576939E+01
      0.48215115E+00      0.47194684E+00      0.63022538E-06      0.91765779E-03      0.32764083E+01
      0.48251864E+00      0.46098909E+00      0.62953077E-06      0.92696770E-03      0.32003360E+01
      0.48288614E+00      0.45079101E+00      0.62897296E-06      0.93563913E-03      0.31295376E+01
      0.48325363E+00      0.44135960E+00      0.62855418E-06      0.94366435E-03      0.30640617E+01
      0.48362112E+00      0.43270016E+00      0.62827650E-06      0.95103632E-03      0.30039450E+01
      0.48398862E+00      0.42481624E+00      0.62814175E-06      0.95774861E-03      0.29492124E+01
      0.48435611E+00      0.41770972E+00      0.62815158E-06      0.96379544E-03      0.28998766E+01
      0.48472360E+00      0.41138077E+00      0.62830741E-06      0.96917161E-03      0.28559390E+01
      0.48509110E+00      0.40582789E+00      0.62861044E-06      0.97387250E-03      0.28173890E+01
      0.48545859E+00      0.40104792E+00      0.62906161E-06      0.97789404E-03      0.27842049E+01
      0.48582608E+00      0.39703608E+00      0.62966165E-06      0.98123271E-03      0.27563535E+01
      0.48619358E+00      0.39378601E+00      0.63041100E-06      0.98388548E-03      0.27337904E+01
      0.48656107E+00      0.39128979E+00      0.63130986E-06      0.98584983E-03      0.27164608E+01
      0.48692856E+00      0.38953795E+00      0.63235817E-06      0.98712372E-03      0.27042990E+01
      0.48729605E+00      0.38851959E+00      0.63355557E-06      0.98770557E-03      0.26972292E+01
      0.48766355E+00      0.38822235E+00      0.63490143E-06      0.98759424E-03      0.26951657E+01
      0.48803104E+00      0.38863251E+00      0.63639482E-06      0.98678906E-03      0.26980131E+01
      0.48839853E+00      0.38973501E+00      0.63803454E-06      0.98528974E-03      0.27056670E+01
      0.48876603E+00      0.39151352E+00      0.63981906E-06      0.98309646E-03      0.27180140E+01
      0.48913352E+00      0.39395052E+00      0.64174657E-06      0.98020977E-03      0.27349325E+01
      0.48950101E+00      0.39702731E+00      0.64381492E-06      0.97663066E-03      0.27562925E+01
      0.48986851E+00      0.40072413E+00      0.64602168E-06      0.97236050E-03      0.27819571E+01
      0.49023600E+00      0.40502019E+00      0.64836409E-06      0.96740107E-03      0.28117817E+01
      0.49060349E+00      0.40989376E+00      0.65083906E-06      0.96175458E-03      0.28456156E+01
      0.49097099E+00      0.41532221E+00      0.65344320E-06      0.95542360E-03      0.28833017E+01
      0.49133848E+00      0.42128212E+00      0.65617280E-06      0.94841115E-03      0.29246773E+01
      0.49170597E+00      0.42774932E+00      0.65902382E-06      0.94072064E-03      0.29695748E+01
      0.49207347E+00      0.43469901E+00      0.66199191E-06      0.93235592E-03      0.30178217E+01
      0.49244096E+00      0.44210575E+00      0.66507239E-06      0.92332128E-03      0.30692417E+01
      0.49280845E+00      0.44994363E+00      0.66826029E-06      0.91362143E-03      0.31236548E+01
      0.49317595E+00      0.45818628E+00      0.67155031E-06      0.90326157E-03      0.31808780E+01
      0.49354344E+00      0.46680700E+00      0.67493685E-06      0.89224735E-03      0.32407258E+01
      0.49391093E+00      0.47577876E+00      0.67841401E-06      0.88058491E-03      0.33030107E+01
      0.49427843E+00      0.48507436E+00      0.68197562E-06      0.86828090E-03      0.33675438E+01
      0.49464592E+00      0.49466644E+00      0.68561518E-06      0.85534250E-03      0.34341351E+01
      0.49501341E+00      0.50452759E+00      0.68932594E-06      0.84177740E-03      0.35025944E+01
      0.49538091E+00      0.51463040E+00      0.69310089E-06      0.82759388E-03      0.35727314E+01
      0.49574840E+00      0.52494756E+00      0.69693273E-06      0.81280080E-03      0.36443565E+01
      0.49611589E+00      0.53545189E+00      0.70081395E-06      0.79740758E-03      0.37172810E+01
      0.49648339E+00      0.54611645E+00      0.70473677E-06      0.78142431E-03      0.37913178E+01
      0.49685088E+00      0.55691456E+00      0.70869321E-06      0.76486169E-03      0.38662818E+01
      0.49721837E+00      0.56781993E+00      0.71267506E-06      0.74773110E-03      0.39419904E+01
      0.49758587E+00      0.57880664E+00      0.71667394E-06      0.73004458E-03      0.40182637E+01
      0.49795336E+00      0.58984928E+00      0.72068128E-06      0.71181489E-03      0.40949253E+01
      0.49832085E+00      0.60092294E+00      0.72468833E-06      0.69305551E-03      0.41718023E+01
      0.49868835E+00      0.61200332E+00      0.72868620E-06      0.67378066E-03      0.42487258E+01
      0.49905584E+00      0.62306673E+00      0.73266589E-06      0.65400532E-03      0.43255316E+01
      0.49942333E+00      0.63409018E+00      0.73661826E-06      0.63374524E-03      0.44020600E+01
      0.49979083E+00      0.64505141E+00      0.74053408E-06      0.61301697E-03      0.44781564E+01
      0.50015832E+00      0.65592893E+00      0.74440407E-06      0.59183786E-03      0.45536717E+01
      0.50052581E+00      0.66670206E+00      0.74821886E-06      0.57022608E-03      0.46284623E+01
      0.50089331E+00      0.67735097E+00      0.75196907E-06      0.54820063E-03      0.47023905E+01
      0.50126080E+00      0.68785672E+00      0.75564528E-06      0.52578135E-03      0.47753248E+01
      0.50162829E+00      0.69820126E+00      0.75923812E-06      0.50298891E-03      0.48471400E+01
      0.50199578E+00      0.70836749E+00      0.76273819E-06      0.47984486E-03      0.49177172E+01
      0.50236328E+00      0.71833926E+00      0.76613618E-06      0.45637158E-03      0.49869445E+01
      0.50273077E+00      0.72810141E+00      0.76942284E-06      0.43259230E-03      0.50547165E+01
      0.50309826E+00      0.73763975E+00      0.77258901E-06      0.40853112E-03      0.51209348E+01
      0.50346576E+00      0.74694112E+00      0.77562563E-06      0.38421294E-03      0.51855079E+01
      0.50383325E+00      0.75599335E+00      0.77852380E-06      0.35966355E-03      0.52483514E+01
      0.50420074E+00      0.76478529E+00      0.78127476E-06      0.33490953E-03      0.53093879E+01
      0.50456824E+00      0.77330682E+00      0.78386994E-06      0.30997827E-03      0.53685471E+01
      0.50493573E+00      0.78154882E+00      0.78630095E-06      0.28489795E-03      0.54257658E+01
      0.50530322E+00      0.78950321E+00      0.78855964E-06      0.25969755E-03      0.54809878E+01
      0.50567072E+00      0.79716289E+00      0.79063809E-06      0.23440677E-03      0.55341637E+01
      0.50603821E+00      0.80452175E+00      0.79252866E-06      0.20905603E-03      0.55852514E+01
      0.50640570E+00      0.81157468E+00      0.79422396E-06      0.18367645E-03      0.56342151E+01
      0.50677320E+00      0.81831750E+00      0.79571694E-06      0.15829982E-03      0.56810259E+01
      0.50714069E+00      0.82474701E+00      0.79700083E-06      0.13295853E-03      0.57256617E+01
      0.50750818E+00      0.83086090E+00      0.79806923E-06      0.10768556E-03      0.57681062E+01
      0.50787568E+00      0.83665776E+00      0.79891608E-06      0.82514430E-04      0.58083499E+01
      0.50824317E+00      0.84213705E+00      0.79953569E-06      0.57479156E-04      0.58463890E+01
      0.50861066E+00      0.84729908E+00      0.79992277E-06      0.32614196E-04      0.58822255E+01
      0.50897816E+00      0.85214496E+00      0.80007242E-06      0.79543996E-05      0.59158671E+01
      0.50934565E+00      0.85667655E+00      0.79998017E-06     -0.16465041E-04      0.59473269E+01
      0.50971314E+00      0.86089648E+00      0.79964196E-06     -0.40608657E-04      0.59766230E+01
      0.51008064E+00      0.86480808E+00      0.79905419E-06     -0.64440753E-04      0.60037786E+01
      0.51044813E+00      0.86841532E+00      0.79821372E-06     -0.87925481E-04      0.60288212E+01
      0.51081562E+00      0.87172281E+00      0.79711784E-06     -0.11102689E-03      0.60517829E+01
      0.51118312E+00      0.87473577E+00      0.79576434E-06     -0.13370902E-03      0.60726998E+01
      0.51155061E+00      0.87745991E+00      0.79415149E-06     -0.15593593E-03      0.60916117E+01
      0.51191810E+00      0.87990150E+00      0.79227803E-06     -0.17767180E-03      0.61085620E+01
      0.51228560E+00      0.88206722E+00      0.79014320E-06     -0.19888101E-03      0.61235972E+01
      0.51265309E+00      0.88396422E+00      0.78774672E-06     -0.21952818E-03      0.61367668E+01
      0.51302058E+00      0.88559998E+00      0.78508885E-06     -0.23957828E-03      0.61481227E+01
      0.51338808E+00      0.88698234E+00      0.78217029E-06     -0.25899668E-03      0.61577195E+01
      0.51375557E+00      0.88811942E+00      0.77899229E-06     -0.27774924E-03      0.61656135E+01
      0.51412306E+00      0.88901960E+00      0.77555657E-06     -0.29580240E-03      0.61718628E+01
      0.51449056E+00      0.88969145E+00      0.77186536E-06     -0.31312324E-03      0.61765271E+01
      0.51485805E+00      0.89014373E+00      0.76792136E-06     -0.32967956E-03      0.61796669E+01
      0.51522554E+00      0.89038531E+00      0.76372778E-06     -0.34543997E-03      0.61813440E+01
      0.51559304E+00      0.89042515E+00      0.75928831E-06     -0.36037395E-03      0.61816206E+01
      0.51596053E+00      0.89027226E+00      0.75460710E-06     -0.37445196E-03      0.61805592E+01
      0.51632802E+00      0.88993568E+00      0.74968877E-06     -0.38764548E-03      0.61782226E+01
      0.51669552E+00      0.88942440E+00      0.74453840E-06     -0.39992710E-03      0.61746731E+01
      0.51706301E+00      0.88874736E+00      0.73916150E-06     -0.41127063E-03      0.61699729E+01
      0.51743050E+00      0.88791344E+00      0.73356403E-06     -0.42165111E-03      0.61641836E+01
      0.51779799E+00      0.88693137E+00      0.72775235E-06     -0.43104492E-03      0.61573657E+01
      0.51816549E+00      0.88580973E+00      0.72173324E-06     -0.43942986E-03      0.61495789E+01
      0.51853298E+00      0.88455695E+00      0.71551385E-06     -0.44678520E-03      0.61408817E+01
      0.51890047E+00      0.88318124E+00      0.70910171E-06     -0.45309172E-03      0.61313311E+01
      0.51926797E+00      0.88169059E+00      0.70250471E-06     -0.45833185E-03      0.61209825E+01
      0.51963546E+00      0.88009275E+00      0.69573106E-06     -0.46248963E-03      0.61098898E+01
      0.52000295E+00      0.87839520E+00      0.68878931E-06     -0.46555086E-03      0.60981048E+01
      0.52037045E+00      0.87660513E+00      0.68168827E-06     -0.46750308E-03      0.60856776E+01
      0.52073794E+00      0.87472946E+00      0.67443705E-06     -0.46833569E-03      0.60726560E+01
      0.52110543E+00      0.87277477E+00      0.66704502E-06     -0.46803991E-03      0.60590860E+01
      0.52147293E+00      0.87074735E+00      0.65952177E-06     -0.46660893E-03      0.60450109E+01
      0.52184042E+00      0.86865314E+00      0.65187709E-06     -0.46403786E-03      0.60304723E+01
      0.52220791E+00      0.86649775E+00      0.64412097E-06     -0.46032379E-03      0.60155089E+01
      0.52257541E+00      0.86428646E+00      0.63626356E-06     -0.45546586E-03      0.60001574E+01
      0.52294290E+00      0.86202421E+00      0.62831514E-06     -0.44946524E-03      0.59844521E+01
      0.52331039E+00      0.85971558E+00      0.62028613E-06     -0.44232517E-03      0.59684248E+01
      0.52367789E+00      0.85736483E+00      0.61218700E-06     -0.43405097E-03      0.59521052E+01
