# nspin         1
# kick mode    0
# kick strength    0.005000000000
# dim           3
# pol(1)           1.000000000000    0.000000000000    0.000000000000
# pol(2)           0.000000000000    1.000000000000    0.000000000000
# pol(3)           0.000000000000    0.000000000000    1.000000000000
# direction    1
# Equiv. axes  0
# wprime           0.000000000000    0.000000000000    1.000000000000
# kick time        0.000000000000
#%
# Number of time steps =    10000
# PropagationSpectrumDampMode   =    2
# PropagationSpectrumDampFactor =    -1.0000
# PropagationSpectrumStartTime  =     0.0000
# PropagationSpectrumEndTime    =   200.0000
# PropagationSpectrumMinEnergy  =     0.0000
# PropagationSpectrumMaxEnergy  =     0.7350
# PropagationSpectrumEnergyStep =     0.0004
#%
# Electronic sum rule       =         3.022711
# Static polarizability (from sum rule) =        11.025296 b
#%
#       Energy        sigma(1, nspin=1)   sigma(2, nspin=1)   sigma(3, nspin=1)   StrengthFunction(1)
#        [H]                [b^2]               [b^2]               [b^2]               [1/H]        
      0.47737374E+00      0.18537285E+01     -0.52051943E-12      0.28657015E-11      0.12869186E+02
      0.47774123E+00      0.18834281E+01     -0.51046446E-12      0.27996197E-11      0.13075370E+02
      0.47810872E+00      0.19130135E+01     -0.50010110E-12      0.27304571E-11      0.13280761E+02
      0.47847622E+00      0.19424687E+01     -0.48944013E-12      0.26582726E-11      0.13485249E+02
      0.47884371E+00      0.19717785E+01     -0.47849284E-12      0.25831309E-11      0.13688727E+02
      0.47921120E+00      0.20009288E+01     -0.46727108E-12      0.25051033E-11      0.13891098E+02
      0.47957870E+00      0.20299063E+01     -0.45578717E-12      0.24242669E-11      0.14092269E+02
      0.47994619E+00      0.20586987E+01     -0.44405394E-12      0.23407049E-11      0.14292155E+02
      0.48031368E+00      0.20872943E+01     -0.43208465E-12      0.22545062E-11      0.14490675E+02
      0.48068118E+00      0.21156828E+01     -0.41989300E-12      0.21657654E-11      0.14687757E+02
      0.48104867E+00      0.21438543E+01     -0.40749309E-12      0.20745825E-11      0.14883333E+02
      0.48141616E+00      0.21718001E+01     -0.39489942E-12      0.19810629E-11      0.15077342E+02
      0.48178366E+00      0.21995121E+01     -0.38212682E-12      0.18853169E-11      0.15269728E+02
      0.48215115E+00      0.22269832E+01     -0.36919043E-12      0.17874597E-11      0.15460441E+02
      0.48251864E+00      0.22542068E+01     -0.35610571E-12      0.16876112E-11      0.15649436E+02
      0.48288614E+00      0.22811774E+01     -0.34288837E-12      0.15858957E-11      0.15836674E+02
      0.48325363E+00      0.23078899E+01     -0.32955436E-12      0.14824413E-11      0.16022121E+02
      0.48362112E+00      0.23343399E+01     -0.31611983E-12      0.13773803E-11      0.16205746E+02
      0.48398862E+00      0.23605238E+01     -0.30260110E-12      0.12708482E-11      0.16387523E+02
      0.48435611E+00      0.23864383E+01     -0.28901464E-12      0.11629840E-11      0.16567430E+02
      0.48472360E+00      0.24120809E+01     -0.27537703E-12      0.10539294E-11      0.16745449E+02
      0.48509110E+00      0.24374494E+01     -0.26170492E-12      0.94382899E-12      0.16921566E+02
      0.48545859E+00      0.24625421E+01     -0.24801502E-12      0.83282933E-12      0.17095767E+02
      0.48582608E+00      0.24873575E+01     -0.23432406E-12      0.72107912E-12      0.17268044E+02
      0.48619358E+00      0.25118946E+01     -0.22064875E-12      0.60872859E-12      0.17438388E+02
      0.48656107E+00      0.25361526E+01     -0.20700577E-12      0.49592924E-12      0.17606795E+02
      0.48692856E+00      0.25601309E+01     -0.19341172E-12      0.38283347E-12      0.17773260E+02
      0.48729605E+00      0.25838289E+01     -0.17988308E-12      0.26959424E-12      0.17937780E+02
      0.48766355E+00      0.26072463E+01     -0.16643622E-12      0.15636467E-12      0.18100351E+02
      0.48803104E+00      0.26303827E+01     -0.15308733E-12      0.43297740E-13      0.18260971E+02
      0.48839853E+00      0.26532377E+01     -0.13985244E-12     -0.69454140E-13      0.18419638E+02
      0.48876603E+00      0.26758106E+01     -0.12674733E-12     -0.18173944E-12      0.18576347E+02
      0.48913352E+00      0.26981009E+01     -0.11378754E-12     -0.29340788E-12      0.18731093E+02
      0.48950101E+00      0.27201076E+01     -0.10098835E-12     -0.40431081E-12      0.18883871E+02
      0.48986851E+00      0.27418296E+01     -0.88364726E-13     -0.51430154E-12      0.19034672E+02
      0.49023600E+00      0.27632653E+01     -0.75931322E-13     -0.62323570E-12      0.19183485E+02
      0.49060349E+00      0.27844129E+01     -0.63702439E-13     -0.73097157E-12      0.19330299E+02
      0.49097099E+00      0.28052701E+01     -0.51692006E-13     -0.83737044E-12      0.19475096E+02
      0.49133848E+00      0.28258341E+01     -0.39913560E-13     -0.94229692E-12      0.19617858E+02
      0.49170597E+00      0.28461015E+01     -0.28380221E-13     -0.10456193E-11      0.19758561E+02
      0.49207347E+00      0.28660684E+01     -0.17104675E-13     -0.11472097E-11      0.19897178E+02
      0.49244096E+00      0.28857304E+01     -0.60991513E-14     -0.12469447E-11      0.20033678E+02
      0.49280845E+00      0.29050823E+01      0.46245949E-14     -0.13447052E-11      0.20168025E+02
      0.49317595E+00      0.29241182E+01      0.15055299E-13     -0.14403772E-11      0.20300178E+02
      0.49354344E+00      0.29428315E+01      0.25182203E-13     -0.15338515E-11      0.20430092E+02
      0.49391093E+00      0.29612149E+01      0.34995074E-13     -0.16250244E-11      0.20557716E+02
      0.49427843E+00      0.29792603E+01      0.44484213E-13     -0.17137978E-11      0.20682993E+02
      0.49464592E+00      0.29969587E+01      0.53640472E-13     -0.18000791E-11      0.20805861E+02
      0.49501341E+00      0.30143005E+01      0.62455264E-13     -0.18837821E-11      0.20926253E+02
      0.49538091E+00      0.30312749E+01      0.70920573E-13     -0.19648264E-11      0.21044095E+02
      0.49574840E+00      0.30478708E+01      0.79028965E-13     -0.20431382E-11      0.21159309E+02
      0.49611589E+00      0.30640756E+01      0.86773596E-13     -0.21186502E-11      0.21271808E+02
      0.49648339E+00      0.30798764E+01      0.94148218E-13     -0.21913014E-11      0.21381503E+02
      0.49685088E+00      0.30952592E+01      0.10114719E-12     -0.22610378E-11      0.21488295E+02
      0.49721837E+00      0.31102092E+01      0.10776546E-12     -0.23278123E-11      0.21592082E+02
      0.49758587E+00      0.31247107E+01      0.11399861E-12     -0.23915844E-11      0.21692756E+02
      0.49795336E+00      0.31387472E+01      0.11984284E-12     -0.24523209E-11      0.21790203E+02
      0.49832085E+00      0.31523017E+01      0.12529492E-12     -0.25099952E-11      0.21884302E+02
      0.49868835E+00      0.31653560E+01      0.13035230E-12     -0.25645881E-11      0.21974929E+02
      0.49905584E+00      0.31778914E+01      0.13501299E-12     -0.26160871E-11      0.22061954E+02
      0.49942333E+00      0.31898885E+01      0.13927564E-12     -0.26644868E-11      0.22145242E+02
      0.49979083E+00      0.32013273E+01      0.14313951E-12     -0.27097887E-11      0.22224654E+02
      0.50015832E+00      0.32121869E+01      0.14660446E-12     -0.27520011E-11      0.22300045E+02
      0.50052581E+00      0.32224462E+01      0.14967094E-12     -0.27911392E-11      0.22371269E+02
      0.50089331E+00      0.32320834E+01      0.15234002E-12     -0.28272248E-11      0.22438173E+02
      0.50126080E+00      0.32410761E+01      0.15461334E-12     -0.28602863E-11      0.22500603E+02
      0.50162829E+00      0.32494017E+01      0.15649313E-12     -0.28903583E-11      0.22558402E+02
      0.50199578E+00      0.32570372E+01      0.15798218E-12     -0.29174820E-11      0.22611411E+02
      0.50236328E+00      0.32639594E+01      0.15908387E-12     -0.29417043E-11      0.22659467E+02
      0.50273077E+00      0.32701448E+01      0.15980210E-12     -0.29630784E-11      0.22702408E+02
      0.50309826E+00      0.32755698E+01      0.16014133E-12     -0.29816627E-11      0.22740069E+02
      0.50346576E+00      0.32802107E+01      0.16010654E-12     -0.29975215E-11      0.22772288E+02
      0.50383325E+00      0.32840438E+01      0.15970324E-12     -0.30107240E-11      0.22798899E+02
      0.50420074E+00      0.32870457E+01      0.15893744E-12     -0.30213445E-11      0.22819739E+02
      0.50456824E+00      0.32891930E+01      0.15781561E-12     -0.30294620E-11      0.22834646E+02
      0.50493573E+00      0.32904626E+01      0.15634475E-12     -0.30351599E-11      0.22843460E+02
      0.50530322E+00      0.32908318E+01      0.15453226E-12     -0.30385256E-11      0.22846024E+02
      0.50567072E+00      0.32902784E+01      0.15238603E-12     -0.30396506E-11      0.22842182E+02
      0.50603821E+00      0.32887807E+01      0.14991434E-12     -0.30386297E-11      0.22831784E+02
      0.50640570E+00      0.32863174E+01      0.14712590E-12     -0.30355611E-11      0.22814683E+02
      0.50677320E+00      0.32828683E+01      0.14402981E-12     -0.30305457E-11      0.22790738E+02
      0.50714069E+00      0.32784137E+01      0.14063553E-12     -0.30236870E-11      0.22759813E+02
      0.50750818E+00      0.32729351E+01      0.13695289E-12     -0.30150909E-11      0.22721779E+02
      0.50787568E+00      0.32664146E+01      0.13299204E-12     -0.30048651E-11      0.22676511E+02
      0.50824317E+00      0.32588357E+01      0.12876344E-12     -0.29931188E-11      0.22623896E+02
      0.50861066E+00      0.32501830E+01      0.12427787E-12     -0.29799624E-11      0.22563826E+02
      0.50897816E+00      0.32404421E+01      0.11954636E-12     -0.29655072E-11      0.22496202E+02
      0.50934565E+00      0.32296004E+01      0.11458021E-12     -0.29498652E-11      0.22420935E+02
      0.50971314E+00      0.32176463E+01      0.10939094E-12     -0.29331484E-11      0.22337946E+02
      0.51008064E+00      0.32045700E+01      0.10399027E-12     -0.29154687E-11      0.22247166E+02
      0.51044813E+00      0.31903629E+01      0.98390147E-13     -0.28969375E-11      0.22148536E+02
      0.51081562E+00      0.31750186E+01      0.92602647E-13     -0.28776656E-11      0.22042011E+02
      0.51118312E+00      0.31585320E+01      0.86640008E-13     -0.28577624E-11      0.21927555E+02
      0.51155061E+00      0.31408999E+01      0.80514586E-13     -0.28373360E-11      0.21805148E+02
      0.51191810E+00      0.31221211E+01      0.74238839E-13     -0.28164930E-11      0.21674779E+02
      0.51228560E+00      0.31021961E+01      0.67825298E-13     -0.27953376E-11      0.21536453E+02
      0.51265309E+00      0.30811277E+01      0.61286553E-13     -0.27739718E-11      0.21390189E+02
      0.51302058E+00      0.30589203E+01      0.54635222E-13     -0.27524952E-11      0.21236018E+02
      0.51338808E+00      0.30355808E+01      0.47883932E-13     -0.27310044E-11      0.21073988E+02
      0.51375557E+00      0.30111180E+01      0.41045296E-13     -0.27095929E-11      0.20904159E+02
      0.51412306E+00      0.29855429E+01      0.34131888E-13     -0.26883509E-11      0.20726609E+02
      0.51449056E+00      0.29588687E+01      0.27156223E-13     -0.26673650E-11      0.20541428E+02
      0.51485805E+00      0.29311110E+01      0.20130731E-13     -0.26467183E-11      0.20348724E+02
      0.51522554E+00      0.29022872E+01      0.13067738E-13     -0.26264895E-11      0.20148621E+02
      0.51559304E+00      0.28724175E+01      0.59794403E-14     -0.26067536E-11      0.19941255E+02
      0.51596053E+00      0.28415240E+01     -0.11221183E-14     -0.25875812E-11      0.19726782E+02
      0.51632802E+00      0.28096311E+01     -0.82250660E-14     -0.25690382E-11      0.19505372E+02
      0.51669552E+00      0.27767658E+01     -0.15317727E-13     -0.25511865E-11      0.19277210E+02
      0.51706301E+00      0.27429569E+01     -0.22388641E-13     -0.25340828E-11      0.19042498E+02
      0.51743050E+00      0.27082357E+01     -0.29426590E-13     -0.25177793E-11      0.18801452E+02
      0.51779799E+00      0.26726358E+01     -0.36420612E-13     -0.25023236E-11      0.18554306E+02
      0.51816549E+00      0.26361928E+01     -0.43360026E-13     -0.24877580E-11      0.18301307E+02
      0.51853298E+00      0.25989445E+01     -0.50234453E-13     -0.24741202E-11      0.18042717E+02
      0.51890047E+00      0.25609310E+01     -0.57033832E-13     -0.24614428E-11      0.17778815E+02
      0.51926797E+00      0.25221943E+01     -0.63748444E-13     -0.24497538E-11      0.17509892E+02
      0.51963546E+00      0.24827785E+01     -0.70368925E-13     -0.24390759E-11      0.17236255E+02
      0.52000295E+00      0.24427295E+01     -0.76886290E-13     -0.24294271E-11      0.16958221E+02
      0.52037045E+00      0.24020953E+01     -0.83291947E-13     -0.24208206E-11      0.16676126E+02
      0.52073794E+00      0.23609256E+01     -0.89577712E-13     -0.24132649E-11      0.16390313E+02
      0.52110543E+00      0.23192720E+01     -0.95735830E-13     -0.24067638E-11      0.16101140E+02
      0.52147293E+00      0.22771876E+01     -0.10175899E-12     -0.24013165E-11      0.15808976E+02
      0.52184042E+00      0.22347272E+01     -0.10764032E-12     -0.23969177E-11      0.15514202E+02
      0.52220791E+00      0.21919469E+01     -0.11337345E-12     -0.23935579E-11      0.15217207E+02
      0.52257541E+00      0.21489043E+01     -0.11895245E-12     -0.23912235E-11      0.14918392E+02
      0.52294290E+00      0.21056583E+01     -0.12437192E-12     -0.23898966E-11      0.14618164E+02
      0.52331039E+00      0.20622690E+01     -0.12962695E-12     -0.23895558E-11      0.14316941E+02
      0.52367789E+00      0.20187974E+01     -0.13471314E-12     -0.23901757E-11      0.14015147E+02
      0.52404538E+00      0.19753055E+01     -0.13962662E-12     -0.23917278E-11      0.13713213E+02
      0.52441287E+00      0.19318563E+01     -0.14436403E-12     -0.23941799E-11      0.13411574E+02
      0.52478037E+00      0.18885132E+01     -0.14892258E-12     -0.23974971E-11      0.13110672E+02
      0.52514786E+00      0.18453404E+01     -0.15329998E-12     -0.24016414E-11      0.12810953E+02
      0.52551535E+00      0.18024024E+01     -0.15749451E-12     -0.24065725E-11      0.12512863E+02
      0.52588285E+00      0.17597639E+01     -0.16150500E-12     -0.24122474E-11      0.12216853E+02
      0.52625034E+00      0.17174901E+01     -0.16533081E-12     -0.24186210E-11      0.11923374E+02
      0.52661783E+00      0.16756458E+01     -0.16897185E-12     -0.24256465E-11      0.11632878E+02
      0.52698533E+00      0.16342961E+01     -0.17242858E-12     -0.24332753E-11      0.11345815E+02
      0.52735282E+00      0.15935055E+01     -0.17570200E-12     -0.24414574E-11      0.11062633E+02
      0.52772031E+00      0.15533383E+01     -0.17879366E-12     -0.24501415E-11      0.10783779E+02
      0.52808781E+00      0.15138582E+01     -0.18170561E-12     -0.24592757E-11      0.10509695E+02
      0.52845530E+00      0.14751282E+01     -0.18444046E-12     -0.24688070E-11      0.10240819E+02
      0.52882279E+00      0.14372104E+01     -0.18700131E-12     -0.24786823E-11      0.99775818E+01
      0.52919029E+00      0.14001662E+01     -0.18939178E-12     -0.24888482E-11      0.97204088E+01
      0.52955778E+00      0.13640557E+01     -0.19161596E-12     -0.24992512E-11      0.94697175E+01
      0.52992527E+00      0.13289376E+01     -0.19367845E-12     -0.25098384E-11      0.92259164E+01
      0.53029277E+00      0.12948695E+01     -0.19558429E-12     -0.25205571E-11      0.89894048E+01
      0.53066026E+00      0.12619074E+01     -0.19733897E-12     -0.25313553E-11      0.87605712E+01
      0.53102775E+00      0.12301056E+01     -0.19894843E-12     -0.25421822E-11      0.85397926E+01
      0.53139525E+00      0.11995166E+01     -0.20041898E-12     -0.25529879E-11      0.83274339E+01
      0.53176274E+00      0.11701911E+01     -0.20175737E-12     -0.25637238E-11      0.81238467E+01
      0.53213023E+00      0.11421776E+01     -0.20297068E-12     -0.25743430E-11      0.79293683E+01
      0.53249773E+00      0.11155227E+01     -0.20406635E-12     -0.25848000E-11      0.77443213E+01
      0.53286522E+00      0.10902706E+01     -0.20505212E-12     -0.25950513E-11      0.75690125E+01
      0.53323271E+00      0.10664630E+01     -0.20593606E-12     -0.26050553E-11      0.74037325E+01
      0.53360020E+00      0.10441393E+01     -0.20672647E-12     -0.26147726E-11      0.72487543E+01
      0.53396770E+00      0.10233363E+01     -0.20743191E-12     -0.26241660E-11      0.71043333E+01
      0.53433519E+00      0.10040882E+01     -0.20806113E-12     -0.26332005E-11      0.69707064E+01
      0.53470268E+00      0.98642620E+00     -0.20862307E-12     -0.26418437E-11      0.68480911E+01
      0.53507018E+00      0.97037890E+00     -0.20912681E-12     -0.26500657E-11      0.67366856E+01
      0.53543767E+00      0.95597189E+00     -0.20958155E-12     -0.26578390E-11      0.66366674E+01
