# nspin         1
# kick mode    0
# kick strength    0.005000000000
# dim           3
# pol(1)           1.000000000000    0.000000000000    0.000000000000
# pol(2)           0.000000000000    1.000000000000    0.000000000000
# pol(3)           0.000000000000    0.000000000000    1.000000000000
# direction    1
# Equiv. axes  0
# wprime           0.000000000000    0.000000000000    1.000000000000
# kick time        0.000000000000
#%
# Number of time steps =    10000
# PropagationSpectrumDampMode   =    2
# PropagationSpectrumDampFactor =    -1.0000
# PropagationSpectrumStartTime  =     0.0000
# PropagationSpectrumEndTime    =   200.0000
# PropagationSpectrumMinEnergy  =     0.0000
# PropagationSpectrumMaxEnergy  =     0.7350
# PropagationSpectrumEnergyStep =     0.0004
#%
# Electronic sum rule       =         3.822896
# Static polarizability (from sum rule) =        14.059382 b
#%
#       Energy        sigma(1, nspin=1)   sigma(2, nspin=1)   sigma(3, nspin=1)   StrengthFunction(1)
#        [H]                [b^2]               [b^2]               [b^2]               [1/H]        
      0.46487897E+00      0.55591341E+00      0.71411066E-05     -0.12286939E-05      0.38593315E+01
      0.46524646E+00      0.56547354E+00      0.72410040E-05     -0.12389026E-05      0.39257010E+01
      0.46561395E+00      0.57601752E+00      0.73397341E-05     -0.12487060E-05      0.39989007E+01
      0.46598145E+00      0.58755064E+00      0.74371665E-05     -0.12580951E-05      0.40789674E+01
      0.46634894E+00      0.60007723E+00      0.75331701E-05     -0.12670613E-05      0.41659311E+01
      0.46671643E+00      0.61360063E+00      0.76276126E-05     -0.12755961E-05      0.42598149E+01
      0.46708393E+00      0.62812311E+00      0.77203613E-05     -0.12836912E-05      0.43606346E+01
      0.46745142E+00      0.64364584E+00      0.78112825E-05     -0.12913385E-05      0.44683985E+01
      0.46781891E+00      0.66016887E+00      0.79002423E-05     -0.12985301E-05      0.45831067E+01
      0.46818641E+00      0.67769104E+00      0.79871065E-05     -0.13052583E-05      0.47047513E+01
      0.46855390E+00      0.69620998E+00      0.80717407E-05     -0.13115156E-05      0.48333158E+01
      0.46892139E+00      0.71572203E+00      0.81540104E-05     -0.13172946E-05      0.49687748E+01
      0.46928889E+00      0.73622223E+00      0.82337817E-05     -0.13225880E-05      0.51110939E+01
      0.46965638E+00      0.75770426E+00      0.83109208E-05     -0.13273888E-05      0.52602291E+01
      0.47002387E+00      0.78016040E+00      0.83852947E-05     -0.13316900E-05      0.54161269E+01
      0.47039137E+00      0.80358153E+00      0.84567713E-05     -0.13354850E-05      0.55787240E+01
      0.47075886E+00      0.82795703E+00      0.85252194E-05     -0.13387670E-05      0.57479466E+01
      0.47112635E+00      0.85327481E+00      0.85905092E-05     -0.13415297E-05      0.59237109E+01
      0.47149384E+00      0.87952126E+00      0.86525123E-05     -0.13437668E-05      0.61059223E+01
      0.47186134E+00      0.90668122E+00      0.87111023E-05     -0.13454720E-05      0.62944755E+01
      0.47222883E+00      0.93473793E+00      0.87661547E-05     -0.13466396E-05      0.64892544E+01
      0.47259632E+00      0.96367308E+00      0.88175472E-05     -0.13472636E-05      0.66901316E+01
      0.47296382E+00      0.99346672E+00      0.88651600E-05     -0.13473384E-05      0.68969687E+01
      0.47333131E+00      0.10240973E+01      0.89088761E-05     -0.13468588E-05      0.71096161E+01
      0.47369880E+00      0.10555416E+01      0.89485816E-05     -0.13458194E-05      0.73279126E+01
      0.47406630E+00      0.10877748E+01      0.89841659E-05     -0.13442152E-05      0.75516859E+01
      0.47443379E+00      0.11207704E+01      0.90155217E-05     -0.13420415E-05      0.77807520E+01
      0.47480128E+00      0.11545003E+01      0.90425459E-05     -0.13392938E-05      0.80149158E+01
      0.47516878E+00      0.11889347E+01      0.90651391E-05     -0.13359679E-05      0.82539707E+01
      0.47553627E+00      0.12240422E+01      0.90832065E-05     -0.13320596E-05      0.84976987E+01
      0.47590376E+00      0.12597899E+01      0.90966578E-05     -0.13275654E-05      0.87458709E+01
      0.47627126E+00      0.12961432E+01      0.91054077E-05     -0.13224819E-05      0.89982471E+01
      0.47663875E+00      0.13330659E+01      0.91093757E-05     -0.13168060E-05      0.92545762E+01
      0.47700624E+00      0.13705202E+01      0.91084869E-05     -0.13105350E-05      0.95145966E+01
      0.47737374E+00      0.14084671E+01      0.91026721E-05     -0.13036666E-05      0.97780361E+01
      0.47774123E+00      0.14468658E+01      0.90918677E-05     -0.12961988E-05      0.10044612E+02
      0.47810872E+00      0.14856741E+01      0.90760164E-05     -0.12881302E-05      0.10314032E+02
      0.47847622E+00      0.15248487E+01      0.90550670E-05     -0.12794596E-05      0.10585995E+02
      0.47884371E+00      0.15643445E+01      0.90289749E-05     -0.12701865E-05      0.10860188E+02
      0.47921120E+00      0.16041157E+01      0.89977024E-05     -0.12603106E-05      0.11136292E+02
      0.47957870E+00      0.16441147E+01      0.89612185E-05     -0.12498324E-05      0.11413978E+02
      0.47994619E+00      0.16842930E+01      0.89194994E-05     -0.12387526E-05      0.11692909E+02
      0.48031368E+00      0.17246012E+01      0.88725285E-05     -0.12270728E-05      0.11972741E+02
      0.48068118E+00      0.17649884E+01      0.88202969E-05     -0.12147949E-05      0.12253123E+02
      0.48104867E+00      0.18054033E+01      0.87628030E-05     -0.12019215E-05      0.12533696E+02
      0.48141616E+00      0.18457934E+01      0.87000530E-05     -0.11884558E-05      0.12814097E+02
      0.48178366E+00      0.18861054E+01      0.86320611E-05     -0.11744016E-05      0.13093956E+02
      0.48215115E+00      0.19262855E+01      0.85588493E-05     -0.11597634E-05      0.13372900E+02
      0.48251864E+00      0.19662791E+01      0.84804476E-05     -0.11445463E-05      0.13650548E+02
      0.48288614E+00      0.20060313E+01      0.83968944E-05     -0.11287561E-05      0.13926521E+02
      0.48325363E+00      0.20454866E+01      0.83082358E-05     -0.11123993E-05      0.14200432E+02
      0.48362112E+00      0.20845892E+01      0.82145266E-05     -0.10954831E-05      0.14471895E+02
      0.48398862E+00      0.21232832E+01      0.81158295E-05     -0.10780156E-05      0.14740522E+02
      0.48435611E+00      0.21615125E+01      0.80122156E-05     -0.10600053E-05      0.15005922E+02
      0.48472360E+00      0.21992211E+01      0.79037640E-05     -0.10414617E-05      0.15267707E+02
      0.48509110E+00      0.22363529E+01      0.77905622E-05     -0.10223951E-05      0.15525488E+02
      0.48545859E+00      0.22728523E+01      0.76727059E-05     -0.10028164E-05      0.15778879E+02
      0.48582608E+00      0.23086637E+01      0.75502985E-05     -0.98273728E-06      0.16027493E+02
      0.48619358E+00      0.23437322E+01      0.74234517E-05     -0.96217032E-06      0.16270950E+02
      0.48656107E+00      0.23780033E+01      0.72922849E-05     -0.94112878E-06      0.16508872E+02
      0.48692856E+00      0.24114233E+01      0.71569254E-05     -0.91962673E-06      0.16740884E+02
      0.48729605E+00      0.24439390E+01      0.70175078E-05     -0.89767901E-06      0.16966618E+02
      0.48766355E+00      0.24754984E+01      0.68741744E-05     -0.87530125E-06      0.17185714E+02
      0.48803104E+00      0.25060503E+01      0.67270745E-05     -0.85250980E-06      0.17397815E+02
      0.48839853E+00      0.25355446E+01      0.65763646E-05     -0.82932181E-06      0.17602574E+02
      0.48876603E+00      0.25639326E+01      0.64222081E-05     -0.80575516E-06      0.17799653E+02
      0.48913352E+00      0.25911667E+01      0.62647747E-05     -0.78182847E-06      0.17988721E+02
      0.48950101E+00      0.26172008E+01      0.61042405E-05     -0.75756108E-06      0.18169458E+02
      0.48986851E+00      0.26419904E+01      0.59407879E-05     -0.73297302E-06      0.18341556E+02
      0.49023600E+00      0.26654926E+01      0.57746049E-05     -0.70808502E-06      0.18504716E+02
      0.49060349E+00      0.26876662E+01      0.56058848E-05     -0.68291848E-06      0.18658652E+02
      0.49097099E+00      0.27084719E+01      0.54348263E-05     -0.65749543E-06      0.18803092E+02
      0.49133848E+00      0.27278721E+01      0.52616328E-05     -0.63183853E-06      0.18937774E+02
      0.49170597E+00      0.27458316E+01      0.50865123E-05     -0.60597101E-06      0.19062455E+02
      0.49207347E+00      0.27623169E+01      0.49096766E-05     -0.57991669E-06      0.19176901E+02
      0.49244096E+00      0.27772969E+01      0.47313417E-05     -0.55369990E-06      0.19280897E+02
      0.49280845E+00      0.27907427E+01      0.45517267E-05     -0.52734549E-06      0.19374242E+02
      0.49317595E+00      0.28026278E+01      0.43710537E-05     -0.50087876E-06      0.19456753E+02
      0.49354344E+00      0.28129279E+01      0.41895474E-05     -0.47432546E-06      0.19528259E+02
      0.49391093E+00      0.28216214E+01      0.40074348E-05     -0.44771171E-06      0.19588613E+02
      0.49427843E+00      0.28286891E+01      0.38249445E-05     -0.42106401E-06      0.19637678E+02
      0.49464592E+00      0.28341142E+01      0.36423066E-05     -0.39440915E-06      0.19675341E+02
      0.49501341E+00      0.28378828E+01      0.34597521E-05     -0.36777423E-06      0.19701504E+02
      0.49538091E+00      0.28399835E+01      0.32775123E-05     -0.34118655E-06      0.19716088E+02
      0.49574840E+00      0.28404077E+01      0.30958190E-05     -0.31467362E-06      0.19719033E+02
      0.49611589E+00      0.28391493E+01      0.29149033E-05     -0.28826308E-06      0.19710296E+02
      0.49648339E+00      0.28362051E+01      0.27349956E-05     -0.26198269E-06      0.19689857E+02
      0.49685088E+00      0.28315747E+01      0.25563251E-05     -0.23586025E-06      0.19657711E+02
      0.49721837E+00      0.28252604E+01      0.23791194E-05     -0.20992357E-06      0.19613875E+02
      0.49758587E+00      0.28172672E+01      0.22036039E-05     -0.18420043E-06      0.19558384E+02
      0.49795336E+00      0.28076031E+01      0.20300018E-05     -0.15871852E-06      0.19491292E+02
      0.49832085E+00      0.27962786E+01      0.18585330E-05     -0.13350539E-06      0.19412674E+02
      0.49868835E+00      0.27833071E+01      0.16894144E-05     -0.10858842E-06      0.19322622E+02
      0.49905584E+00      0.27687048E+01      0.15228590E-05     -0.83994751E-07      0.19221248E+02
      0.49942333E+00      0.27524905E+01      0.13590756E-05     -0.59751268E-07      0.19108683E+02
      0.49979083E+00      0.27346857E+01      0.11982688E-05     -0.35884522E-07      0.18985076E+02
      0.50015832E+00      0.27153145E+01      0.10406381E-05     -0.12420697E-07      0.18850595E+02
      0.50052581E+00      0.26944036E+01      0.88637772E-06      0.10614434E-07      0.18705425E+02
      0.50089331E+00      0.26719823E+01      0.73567637E-06      0.33195557E-07      0.18549769E+02
      0.50126080E+00      0.26480824E+01      0.58871676E-06      0.55297860E-07      0.18383848E+02
      0.50162829E+00      0.26227381E+01      0.44567538E-06      0.76897078E-07      0.18207900E+02
      0.50199578E+00      0.25959859E+01      0.30672207E-06      0.97969534E-07      0.18022178E+02
      0.50236328E+00      0.25678647E+01      0.17201985E-06      0.11849218E-06      0.17826951E+02
      0.50273077E+00      0.25384155E+01      0.41724517E-07      0.13844264E-06      0.17622505E+02
      0.50309826E+00      0.25076814E+01     -0.84015525E-07      0.15779924E-06      0.17409139E+02
      0.50346576E+00      0.24757077E+01     -0.20505957E-06      0.17654106E-06      0.17187167E+02
      0.50383325E+00      0.24425417E+01     -0.32127480E-06      0.19464796E-06      0.16956918E+02
      0.50420074E+00      0.24082322E+01     -0.43253654E-06      0.21210060E-06      0.16718730E+02
      0.50456824E+00      0.23728301E+01     -0.53872843E-06      0.22888050E-06      0.16472957E+02
      0.50493573E+00      0.23363879E+01     -0.63974257E-06      0.24497005E-06      0.16219964E+02
      0.50530322E+00      0.22989594E+01     -0.73547972E-06      0.26035256E-06      0.15960123E+02
      0.50567072E+00      0.22606002E+01     -0.82584943E-06      0.27501225E-06      0.15693821E+02
      0.50603821E+00      0.22213671E+01     -0.91077011E-06      0.28893431E-06      0.15421452E+02
      0.50640570E+00      0.21813179E+01     -0.99016918E-06      0.30210491E-06      0.15143417E+02
      0.50677320E+00      0.21405117E+01     -0.10639831E-05      0.31451121E-06      0.14860128E+02
      0.50714069E+00      0.20990086E+01     -0.11321575E-05      0.32614140E-06      0.14572000E+02
      0.50750818E+00      0.20568696E+01     -0.11946470E-05      0.33698469E-06      0.14279457E+02
      0.50787568E+00      0.20141561E+01     -0.12514156E-05      0.34703134E-06      0.13982926E+02
      0.50824317E+00      0.19709305E+01     -0.13024363E-05      0.35627269E-06      0.13682840E+02
      0.50861066E+00      0.19272555E+01     -0.13476913E-05      0.36470112E-06      0.13379633E+02
      0.50897816E+00      0.18831941E+01     -0.13871717E-05      0.37231009E-06      0.13073745E+02
      0.50934565E+00      0.18388098E+01     -0.14208779E-05      0.37909418E-06      0.12765615E+02
      0.50971314E+00      0.17941660E+01     -0.14488191E-05      0.38504900E-06      0.12455683E+02
      0.51008064E+00      0.17493261E+01     -0.14710132E-05      0.39017127E-06      0.12144390E+02
      0.51044813E+00      0.17043535E+01     -0.14874869E-05      0.39445881E-06      0.11832175E+02
      0.51081562E+00      0.16593111E+01     -0.14982756E-05      0.39791049E-06      0.11519477E+02
      0.51118312E+00      0.16142617E+01     -0.15034228E-05      0.40052627E-06      0.11206729E+02
      0.51155061E+00      0.15692675E+01     -0.15029805E-05      0.40230719E-06      0.10894365E+02
      0.51191810E+00      0.15243900E+01     -0.14970085E-05      0.40325531E-06      0.10582811E+02
      0.51228560E+00      0.14796902E+01     -0.14855747E-05      0.40337378E-06      0.10272490E+02
      0.51265309E+00      0.14352280E+01     -0.14687544E-05      0.40266675E-06      0.99638193E+01
      0.51302058E+00      0.13910626E+01     -0.14466304E-05      0.40113941E-06      0.96572085E+01
      0.51338808E+00      0.13472520E+01     -0.14192926E-05      0.39879792E-06      0.93530607E+01
      0.51375557E+00      0.13038530E+01     -0.13868376E-05      0.39564946E-06      0.90517708E+01
      0.51412306E+00      0.12609213E+01     -0.13493689E-05      0.39170214E-06      0.87537250E+01
      0.51449056E+00      0.12185111E+01     -0.13069961E-05      0.38696503E-06      0.84593001E+01
      0.51485805E+00      0.11766754E+01     -0.12598349E-05      0.38144810E-06      0.81688630E+01
      0.51522554E+00      0.11354654E+01     -0.12080067E-05      0.37516222E-06      0.78827699E+01
      0.51559304E+00      0.10949309E+01     -0.11516384E-05      0.36811913E-06      0.76013657E+01
      0.51596053E+00      0.10551197E+01     -0.10908618E-05      0.36033139E-06      0.73249838E+01
      0.51632802E+00      0.10160782E+01     -0.10258138E-05      0.35181239E-06      0.70539452E+01
      0.51669552E+00      0.97785081E+00     -0.95663536E-06      0.34257630E-06      0.67885580E+01
      0.51706301E+00      0.94047995E+00     -0.88347185E-06      0.33263802E-06      0.65291173E+01
      0.51743050E+00      0.90400616E+00     -0.80647232E-06      0.32201319E-06      0.62759045E+01
      0.51779799E+00      0.86846797E+00     -0.72578924E-06      0.31071812E-06      0.60291868E+01
      0.51816549E+00      0.83390181E+00     -0.64157821E-06      0.29876981E-06      0.57892172E+01
      0.51853298E+00      0.80034198E+00     -0.55399758E-06      0.28618583E-06      0.55562340E+01
      0.51890047E+00      0.76782065E+00     -0.46320814E-06      0.27298438E-06      0.53304604E+01
      0.51926797E+00      0.73636777E+00     -0.36937272E-06      0.25918420E-06      0.51121043E+01
      0.51963546E+00      0.70601109E+00     -0.27265592E-06      0.24480456E-06      0.49013583E+01
      0.52000295E+00      0.67677608E+00     -0.17322373E-06      0.22986519E-06      0.46983994E+01
      0.52037045E+00      0.64868596E+00     -0.71243215E-07      0.21438630E-06      0.45033887E+01
      0.52073794E+00      0.62176165E+00      0.33117825E-07      0.19838851E-06      0.43164714E+01
      0.52110543E+00      0.59602178E+00      0.13969117E-06      0.18189281E-06      0.41377768E+01
      0.52147293E+00      0.57148268E+00      0.24830850E-06      0.16492056E-06      0.39674184E+01
      0.52184042E+00      0.54815837E+00      0.35880170E-06      0.14749342E-06      0.38054935E+01
      0.52220791E+00      0.52606058E+00      0.47100321E-06      0.12963332E-06      0.36520834E+01
      0.52257541E+00      0.50519874E+00      0.58474624E-06      0.11136246E-06      0.35072538E+01
      0.52294290E+00      0.48558002E+00      0.69986514E-06      0.92703235E-07      0.33710543E+01
